
=== freq of words of size 1 ===

ive; 0.071204
rta; 0.071134
rge; 0.070927
lar; 0.070511
itr; 0.070303
ome; 0.070234
ote; 0.070165
ara; 0.069680
ura; 0.069472
dou; 0.069264
oui; 0.069195
bar; 0.069056
han; 0.068849
cen; 0.068779
den; 0.068225
lit; 0.068017
tur; 0.067671
dir; 0.067602
mbl; 0.067533
the; 0.066909
ema; 0.066701
orm; 0.066701
arc; 0.066563
oya; 0.066009
ace; 0.065524
car; 0.065455
ton; 0.065455
ech; 0.065316
ate; 0.065178
rer; 0.065108
auc; 0.064623
eni; 0.064623
hos; 0.064416
soi; 0.063723
tet; 0.063654
erc; 0.063446
oss; 0.062823
pon; 0.062684
ibl; 0.062476
nfa; 0.062130
pel; 0.062061
mis; 0.061922
uvr; 0.061922
uon; 0.061784
sui; 0.061714
spe; 0.061645
lou; 0.061507
mou; 0.060745
ong; 0.060675
cla; 0.060537
eno; 0.060260
lho; 0.060121
ord; 0.060121
rch; 0.060121
ici; 0.059983
uuo; 0.059914
mpl; 0.059775
roc; 0.059636
ect; 0.059290
tta; 0.059290
inc; 0.059152
toi; 0.059082
tel; 0.058667
vin; 0.058667
ira; 0.058528
vol; 0.058528
rce; 0.058459
foi; 0.058182
ing; 0.057836
nan; 0.057281
din; 0.056935
fil; 0.056035
nar; 0.055965
mps; 0.055758
lte; 0.055688
sol; 0.055481
uri; 0.055481
uti; 0.055411
ude; 0.055342
del; 0.055134
erm; 0.055065
hai; 0.055065
lac; 0.054857
ttc; 0.054857
rne; 0.054788
cro; 0.054719
atr; 0.054580
lau; 0.054442
lta; 0.054442
fut; 0.054372
cer; 0.054303
rac; 0.054234
mor; 0.053957
sil; 0.053472
bat; 0.053403
tri; 0.053403
sio; 0.053333
equ; 0.053195
met; 0.053056
sec; 0.052987
hen; 0.052849
dee; 0.052641
lis; 0.052641
are; 0.052572
aus; 0.052502
pit; 0.052502
auv; 0.052433
imp; 0.052433
lat; 0.052364
ecr; 0.052294
cte; 0.052225
uer; 0.052225
itu; 0.052156
ger; 0.052087
eci; 0.052017
api; 0.051740
har; 0.051671
hau; 0.051671
voy; 0.051671
dep; 0.051255
lor; 0.051255
bra; 0.050978
pec; 0.050978
evo; 0.050701
epa; 0.050563
tir; 0.050563
dec; 0.050494
mal; 0.050494
ume; 0.050494
urn; 0.050494
uua; 0.050355
rat; 0.050217
lam; 0.050009
ujo; 0.049939
aqu; 0.049870
arm; 0.049801
ina; 0.049662
nom; 0.049455
ama; 0.049385
dea; 0.049385
acc; 0.049316
ria; 0.049316
eff; 0.049247
emm; 0.049247
rma; 0.049039
evi; 0.048970
nav; 0.048970
nqu; 0.048970
epr; 0.048901
nst; 0.048901
seu; 0.048831
ges; 0.048693
arl; 0.048346
hes; 0.048277
det; 0.048208
oli; 0.048069
rra; 0.048069
ape; 0.047792
vis; 0.047723
dro; 0.047654
lav; 0.047654
mil; 0.047584
ber; 0.047446
erv; 0.047377
ali; 0.047307
loi; 0.047169
uun; 0.047030
lsa; 0.046892
ecl; 0.046753
fit; 0.046753
nch; 0.046753
ric; 0.046753
ubl; 0.046753
ita; 0.046684
ern; 0.046476
uuu; 0.046476
bru; 0.046407
ini; 0.046407
hap; 0.046338
rap; 0.046338
uet; 0.046338
arg; 0.046268
ors; 0.046268
str; 0.046130
cti; 0.045991
eto; 0.045853
quo; 0.045784
rop; 0.045784
sin; 0.045784
upe; 0.045784
chi; 0.045645
dra; 0.045507
tce; 0.045368
fin; 0.045299
abi; 0.045229
pli; 0.045022
amb; 0.044883
gre; 0.044883
mbe; 0.044883
ese; 0.044814
iti; 0.044814
eul; 0.044606
emo; 0.044537
nat; 0.044537
tab; 0.044537
tat; 0.044468
lli; 0.044398
mat; 0.044398
sit; 0.044260
jus; 0.044191
riv; 0.044191
ece; 0.044121
uoi; 0.043983
ice; 0.043844
mad; 0.043775
tom; 0.043567
uat; 0.043567
vit; 0.043498
enu; 0.043429
veu; 0.043359
cce; 0.043221
ula; 0.043152
agn; 0.043082
oue; 0.043082
ica; 0.042875
col; 0.042528
lut; 0.042390
mom; 0.042390
oeu; 0.042251
rom; 0.042043
epu; 0.041836
mit; 0.041766
rir; 0.041628
mur; 0.041558
oye; 0.041489
bas; 0.041420
apr; 0.041281
uff; 0.041281
lum; 0.041212
ros; 0.041212
sso; 0.041212
yai; 0.041074
ffe; 0.040935
its; 0.040935
ffr; 0.040589
neu; 0.040589
gea; 0.040520
teu; 0.040520
uta; 0.040381
ind; 0.040242
ies; 0.039896
ili; 0.039896
rna; 0.039896
fac; 0.039827
rqu; 0.039827
oix; 0.039758
cot; 0.039688
alo; 0.039619
oil; 0.039619
cad; 0.039411
yeu; 0.039411
dam; 0.039273
ham; 0.039273
fem; 0.039204
bli; 0.039065
epe; 0.038996
eun; 0.038996
jai; 0.038996
sea; 0.038926
cin; 0.038857
pai; 0.038788
rda; 0.038649
cul; 0.038580
lra; 0.038580
mpe; 0.038580
hev; 0.038442
ree; 0.038442
ami; 0.038372
bea; 0.038234
aur; 0.037957
ssu; 0.037957
ivr; 0.037610
meu; 0.037610
dor; 0.037403
ivi; 0.037403
hor; 0.037264
nui; 0.037264
nir; 0.037195
sei; 0.037195
ata; 0.036987
ref; 0.036987
nor; 0.036710
jeu; 0.036571
